run_number,fill_number,duration,start_time,end_time,delivered_lumi,recorded_lumi,l1_triggers_counter,l1_hlt_mode_stripped,hlt_key,initial_prescale_index,stable_beam
297337,5857,2679,2017-06-22 16:35:18,2017-06-22 17:19:57,0.0,0.0,3124404,circulating2017/v49,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297341,5857,2486,2017-06-22 17:22:17,2017-06-22 18:03:43,0.0,0.0,1839485,collisions2017/v118,/cdaq/physics/Run2017/2e34/v1.1.6/HLT/V8,0,false
297342,5858,4628,2017-06-22 18:05:44,2017-06-22 19:22:52,0.0,0.0,5186584,circulating2017/v49,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297343,5859,1081,2017-06-22 19:27:00,2017-06-22 19:45:01,0.0,0.0,1019314,circulating2017/v49,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297344,5859,958,2017-06-22 19:49:25,2017-06-22 20:05:23,0.0,0.0,1035261,cosmics2017/v198,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297345,5860,2401,2017-06-22 20:08:02,2017-06-22 20:48:03,0.0,0.0,2613498,cosmics2017/v198,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297347,5860,354,2017-06-22 20:55:56,2017-06-22 21:01:50,0.0,0.0,243314,circulating2017/v49,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297349,5860,4878,2017-06-22 21:03:46,2017-06-22 22:25:04,0.0,0.0,5448179,circulating2017/v49,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297351,5860,450,2017-06-22 22:30:35,2017-06-22 22:38:05,0.0,0.0,274285,collisions2017/v118,/cdaq/physics/Run2017/2e34/v1.1.6/HLT/V8,0,false
297352,5860,2289,2017-06-22 22:41:58,2017-06-22 23:20:07,0.0,0.0,2541708,cosmics2017/v198,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297354,5861,4318,2017-06-22 23:26:58,2017-06-23 00:38:56,0.0,0.0,6061933,circulating2017/v49,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297355,5861,981,2017-06-23 00:42:48,2017-06-23 00:59:09,0.0,0.0,715508,collisions2017/v118,/cdaq/physics/Run2017/2e34/v1.1.6/HLT/V8,0,false
297356,5861,2665,2017-06-23 01:03:02,2017-06-23 01:47:27,0.0,0.0,2834779,cosmics2017/v198,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297358,5862,4255,2017-06-23 01:55:03,2017-06-23 03:05:58,0.0,0.0,4442278,circulating2017/v49,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297359,5862,4496,2017-06-23 03:10:14,2017-06-23 04:25:10,44.414711,41.173211,257899314,collisions2017/v118,/cdaq/physics/Run2017/2e34/v1.1.6/HLT/V8,0,true
297360,5863,2122,2017-06-23 04:29:22,2017-06-23 05:04:44,0.0,0.0,2705876,cosmics2017/v198,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297361,5863,2923,2017-06-23 05:06:38,2017-06-23 05:55:21,0.0,0.0,3498866,cosmics2017/v198,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297362,5863,1418,2017-06-23 05:57:29,2017-06-23 06:21:07,0.0,0.0,1174861,cosmics2017/v198,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297363,5863,76,2017-06-23 06:23:21,2017-06-23 06:24:37,0.0,0.0,13492,cosmics2017/v198,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297364,5863,466,2017-06-23 06:27:19,2017-06-23 06:35:05,0.0,0.0,485476,cosmics2017/v198,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297365,5863,1076,2017-06-23 06:37:01,2017-06-23 06:54:57,0.0,0.0,869401,cosmics2017/v198,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297368,5863,262,2017-06-23 06:56:02,2017-06-23 07:00:24,0.0,0.0,182883,cosmics2017/v198,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297369,5863,368,2017-06-23 07:01:31,2017-06-23 07:07:39,0.0,0.0,263545,cosmics2017/v198,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297370,5863,66,2017-06-23 07:10:53,2017-06-23 07:11:59,0.0,0.0,17242,cosmics2017/v198,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,,false
297371,5863,1925,2017-06-23 07:13:40,2017-06-23 07:45:45,0.0,0.0,1517500,cosmics2017/v198,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297376,5863,1497,2017-06-23 07:53:10,2017-06-23 08:18:07,0.0,0.0,1170401,cosmics2017/v198,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297384,5863,1592,2017-06-23 08:26:18,2017-06-23 08:52:50,0.0,0.0,1245863,cosmics2017/v198,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297385,5863,2255,2017-06-23 08:55:04,2017-06-23 09:32:39,0.0,0.0,1768905,cosmics2017/v198,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297389,5864,213,2017-06-23 09:35:34,2017-06-23 09:39:07,0.0,0.0,170995,cosmics2017/v198,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297391,5864,79,2017-06-23 09:40:20,2017-06-23 09:41:39,0.0,0.0,,cosmics2017/v198,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,,false
297392,5864,683,2017-06-23 09:44:06,2017-06-23 09:55:29,0.0,0.0,685262,cosmics2017/v199,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297393,5864,76,2017-06-23 09:58:12,2017-06-23 09:59:28,0.0,0.0,33985,cosmics2017/v199,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297394,5864,60,2017-06-23 10:02:23,2017-06-23 10:03:23,0.0,0.0,,cosmics2017/v199,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,,false
297395,5864,424,2017-06-23 10:04:54,2017-06-23 10:11:58,0.0,0.0,31345264,cosmics2017/v199,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297396,5864,138,2017-06-23 10:14:51,2017-06-23 10:17:09,0.0,0.0,7161012,cosmics2017/v199,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297398,5864,55,2017-06-23 10:19:52,2017-06-23 10:20:47,0.0,0.0,,cosmics2017/v199,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,,false
297399,5864,549,2017-06-23 10:21:52,2017-06-23 10:31:01,0.0,0.0,16891,cosmics2017/v199,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297401,5864,553,2017-06-23 10:42:30,2017-06-23 10:51:43,0.0,0.0,296445,circulating2017/v51,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297402,5864,1129,2017-06-23 10:52:56,2017-06-23 11:11:45,0.0,0.0,1183426,circulating2017/v51,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297405,5864,183,2017-06-23 12:22:45,2017-06-23 12:25:48,0.0,0.0,141101,circulating2017/v51,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297406,5864,543,2017-06-23 12:27:46,2017-06-23 12:36:49,0.0,0.0,1268860,collisions2017/v121,/cdaq/physics/Run2017/2e34/v1.1.6/HLT/V11,0,false
297407,5864,149,2017-06-23 12:39:47,2017-06-23 12:42:16,0.0,0.0,103598,circulating2017/v51,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297408,5864,1000,2017-06-23 12:44:42,2017-06-23 13:01:22,0.0,0.0,37497294,circulating2017/v51,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297409,5864,784,2017-06-23 13:03:54,2017-06-23 13:16:58,0.0,0.0,999365,circulating2017/v51,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297411,5864,22197,2017-06-23 13:22:25,2017-06-23 19:32:22,214.244219,202.019719,1572794981,collisions2017/v121,/cdaq/physics/Run2017/2e34/v1.1.6/HLT/V11,0,true
297413,5865,155,2017-06-23 19:49:00,2017-06-23 19:51:35,0.0,0.0,34081,cosmics2017/v199,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297414,5865,701,2017-06-23 19:52:18,2017-06-23 20:03:59,0.0,0.0,955512,cosmics2017/v199,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297415,5865,411,2017-06-23 20:13:49,2017-06-23 20:20:40,0.0,0.0,325478,cosmics2017/v199,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297416,5865,101,2017-06-23 20:24:22,2017-06-23 20:26:03,0.0,0.0,59054,cosmics2017/v199,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297417,5865,3684,2017-06-23 20:30:49,2017-06-23 21:32:13,0.0,0.0,4620539,circulating2017/v51,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297418,5865,3810,2017-06-23 21:33:14,2017-06-23 22:36:44,0.0,0.0,4559640,circulating2017/v51,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297419,5865,299,2017-06-23 22:39:41,2017-06-23 22:44:40,0.0,0.0,148600,circulating2017/v51,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297420,5865,3498,2017-06-23 22:47:55,2017-06-23 23:46:13,0.0,0.0,4115410,circulating2017/v51,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297421,5865,340,2017-06-23 23:47:06,2017-06-23 23:52:46,0.0,0.0,80436,circulating2017/v51,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297422,5865,1536,2017-06-23 23:56:48,2017-06-24 00:22:24,0.0,0.0,1942613,circulating2017/v51,/cdaq/special/Circulating2017/v2.0.2/HLT/V1,0,false
297424,5865,3504,2017-06-24 00:29:14,2017-06-24 01:27:38,35.567738,31.223645,206972358,collisions2017/v121,/cdaq/physics/Run2017/2e34/v1.1.6/HLT/V11,0,true
297425,5865,3610,2017-06-24 01:28:35,2017-06-24 02:28:45,43.723719,41.131334,240724785,collisions2017/v121,/cdaq/physics/Run2017/2e34/v1.1.6/HLT/V11,3,true
297426,5865,2608,2017-06-24 02:29:40,2017-06-24 03:13:08,31.682328,26.454992,192912953,collisions2017/v121,/cdaq/physics/Run2017/2e34/v1.1.6/HLT/V11,3,true
297427,5865,104,2017-06-24 03:16:06,2017-06-24 03:17:50,1.286125,0.0,49975,collisions2017/v121,/cdaq/physics/Run2017/2e34/v1.1.6/HLT/V11,4,true
297428,5865,120,2017-06-24 03:18:33,2017-06-24 03:20:33,3.328898,0.0,49761,collisions2017/v121,/cdaq/physics/Run2017/2e34/v1.1.6/HLT/V11,4,true
297429,5865,1721,2017-06-24 03:23:48,2017-06-24 03:52:29,24.740477,17.118461,127582988,collisions2017/v121,/cdaq/physics/Run2017/2e34/v1.1.6/HLT/V11,4,true
297430,5865,4727,2017-06-24 04:02:33,2017-06-24 05:21:20,48.703203,45.826492,379692794,collisions2017/v121,/cdaq/physics/Run2017/2e34/v1.1.6/HLT/V11,5,true
297431,5865,4354,2017-06-24 05:22:11,2017-06-24 06:34:45,42.010422,38.975328,327668059,collisions2017/v121,/cdaq/physics/Run2017/2e34/v1.1.6/HLT/V11,5,true
297432,5865,2952,2017-06-24 06:35:29,2017-06-24 07:24:41,35.368531,25.499375,206676647,collisions2017/v121,/cdaq/physics/Run2017/2e34/v1.1.6/HLT/V11,5,true
297433,5865,3644,2017-06-24 07:40:24,2017-06-24 08:41:08,31.6345,29.637656,238980031,collisions2017/v121,/cdaq/physics/Run2017/2e34/v1.1.6/HLT/V11,5,true
297434,5865,3708,2017-06-24 08:41:58,2017-06-24 09:43:46,30.243188,28.765672,231337263,collisions2017/v121,/cdaq/physics/Run2017/2e34/v1.1.6/HLT/V11,5,true
297435,5865,2740,2017-06-24 09:44:29,2017-06-24 10:30:09,17.237813,16.8585,135834821,collisions2017/v121,/cdaq/physics/Run2017/2e34/v1.1.6/HLT/V11,6,true
297436,5866,1345,2017-06-24 10:34:03,2017-06-24 10:56:28,0.0,0.0,2152379,cosmics2017/v199,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297437,5866,1634,2017-06-24 10:59:40,2017-06-24 11:26:54,0.0,0.0,2384191,cosmics2017/v199,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297439,5866,1806,2017-06-24 11:28:38,2017-06-24 11:58:44,0.0,0.0,2395721,cosmics2017/v199,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297443,5866,1947,2017-06-24 12:01:35,2017-06-24 12:34:02,0.0,0.0,2663852,cosmics2017/v199,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297446,5866,121,2017-06-24 12:47:16,2017-06-24 12:49:17,0.0,0.0,69018,cosmics2017/v199,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297449,5866,1771,2017-06-24 12:50:08,2017-06-24 13:19:39,0.0,0.0,2346781,cosmics2017/v199,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297452,5866,2135,2017-06-24 13:21:08,2017-06-24 13:56:43,0.0,0.0,1707723,cosmics2017/v199,/cdaq/cosmic/commissioning2017/CRAFT/v2.2/HLT/V1,0,false
297462,5866,626,2017-06-24 14:03:12,2017-06-24 14:13:38,0.0,0.0,480673,collisions2017/v122,/cdaq/physics/Run2017/2e34/v1.1.7/HLT/V2,0,false
297463,5867,174,2017-06-24 14:17:04,2017-06-24 14:19:58,0.0,0.0,167409,cosmics2017/v200,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297464,5867,3224,2017-06-24 14:23:32,2017-06-24 15:17:16,0.0,0.0,4177685,cosmics2017/v200,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297465,5867,14460,2017-06-24 15:21:05,2017-06-24 19:22:05,0.0,0.0,17638508,circulating2017/v52,/cdaq/special/Circulating2017/v2.0.3/HLT/V1,0,false
297467,5868,3256,2017-06-24 19:28:16,2017-06-24 20:22:32,41.057762,32.338609,213180781,collisions2017/v123,/cdaq/physics/Run2017/2e34/v1.1.7/HLT/V2,0,true
297468,5868,1778,2017-06-24 20:27:58,2017-06-24 20:57:36,26.990332,22.588105,134860678,collisions2017/v123,/cdaq/physics/Run2017/2e34/v1.1.7/HLT/V2,3,true
297469,5868,1854,2017-06-24 21:01:07,2017-06-24 21:32:01,21.447336,18.924156,115394090,collisions2017/v123,/cdaq/physics/Run2017/2e34/v1.1.7/HLT/V2,3,true
297471,5869,1391,2017-06-24 22:11:41,2017-06-24 22:34:52,0.0,0.0,1880797,cosmics2017/v201,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297473,5869,6399,2017-06-24 22:43:05,2017-06-25 00:29:44,0.0,0.0,7733814,circulating2017/v53,/cdaq/special/Circulating2017/v2.0.3/HLT/V1,0,false
297474,5870,1784,2017-06-25 00:34:38,2017-06-25 01:04:22,8.920768,6.583208,63688087,collisions2017/v123,/cdaq/physics/Run2017/2e34/v1.1.7/HLT/V2,0,true
297475,5870,258,2017-06-25 01:08:27,2017-06-25 01:12:45,0.0,0.0,302141,cosmics2017/v201,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297476,5871,1007,2017-06-25 01:37:57,2017-06-25 01:54:44,0.0,0.0,1225299,cosmics2017/v201,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297478,5871,2353,2017-06-25 02:04:39,2017-06-25 02:43:52,0.0,0.0,2786628,circulating2017/v53,/cdaq/special/Circulating2017/v2.0.3/HLT/V1,0,false
297479,5871,810,2017-06-25 02:48:17,2017-06-25 03:01:47,0.0,0.0,1139947,circulating2017/v53,/cdaq/special/Circulating2017/v2.0.3/HLT/V1,0,false
297480,5871,1003,2017-06-25 03:06:29,2017-06-25 03:23:12,0.0,0.0,1523241,collisions2017/v123,/cdaq/physics/Run2017/2e34/v1.1.7/HLT/V2,0,false
297481,5872,2134,2017-06-25 03:30:05,2017-06-25 04:05:39,0.0,0.0,2617036,cosmics2017/v201,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297482,5872,3878,2017-06-25 04:11:18,2017-06-25 05:15:56,0.0,0.0,4443780,circulating2017/v53,/cdaq/special/Circulating2017/v2.0.3/HLT/V1,0,false
297483,5872,5020,2017-06-25 05:21:30,2017-06-25 06:45:10,54.263602,48.983441,311220059,collisions2017/v123,/cdaq/physics/Run2017/2e34/v1.1.7/HLT/V2,0,true
297484,5872,5040,2017-06-25 06:46:05,2017-06-25 08:10:05,64.487496,56.954059,402861276,collisions2017/v123,/cdaq/physics/Run2017/2e34/v1.1.7/HLT/V2,4,true
297485,5872,9713,2017-06-25 08:16:16,2017-06-25 10:58:09,106.857359,97.844078,732427671,collisions2017/v123,/cdaq/physics/Run2017/2e34/v1.1.7/HLT/V2,4,true
297486,5872,14586,2017-06-25 11:04:42,2017-06-25 15:07:48,130.860078,123.869625,975845406,collisions2017/v123,/cdaq/physics/Run2017/2e34/v1.1.7/HLT/V2,5,true
297487,5872,14114,2017-06-25 15:13:40,2017-06-25 19:08:54,102.909031,97.301656,767960435,collisions2017/v123,/cdaq/physics/Run2017/2e34/v1.1.7/HLT/V2,6,true
297488,5872,10301,2017-06-25 19:16:10,2017-06-25 22:07:51,58.919656,56.7875,462166314,collisions2017/v123,/cdaq/physics/Run2017/2e34/v1.1.7/HLT/V2,6,true
297490,5873,293,2017-06-25 22:15:16,2017-06-25 22:20:09,0.0,0.0,386253,cosmics2017/v201,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297491,5873,1896,2017-06-25 22:24:33,2017-06-25 22:56:09,0.0,0.0,2792718,cosmics2017/v201,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297492,5873,2435,2017-06-25 23:03:00,2017-06-25 23:43:35,0.0,0.0,3270165,circulating2017/v53,/cdaq/special/Circulating2017/v2.0.3/HLT/V1,0,false
297493,5873,651,2017-06-25 23:49:24,2017-06-26 00:00:15,0.0,0.0,1006312,circulating2017/v53,/cdaq/special/Circulating2017/v2.0.3/HLT/V1,0,false
297494,5873,1335,2017-06-26 00:04:03,2017-06-26 00:26:18,10.323895,5.716633,40722938,collisions2017/v123,/cdaq/physics/Run2017/2e34/v1.1.7/HLT/V2,0,true
297495,5873,436,2017-06-26 00:29:47,2017-06-26 00:37:03,8.403755,4.867814,24148606,collisions2017/v123,/cdaq/physics/Run2017/2e34/v1.1.7/HLT/V2,9,true
297496,5873,569,2017-06-26 00:40:33,2017-06-26 00:50:02,10.945098,6.796124,32836379,collisions2017/v123,/cdaq/physics/Run2017/2e34/v1.1.7/HLT/V2,9,true
297497,5873,408,2017-06-26 00:53:56,2017-06-26 01:00:44,8.226346,4.540201,21453836,collisions2017/v123,/cdaq/physics/Run2017/2e34/v1.1.7/HLT/V2,9,true
297498,5873,411,2017-06-26 01:04:23,2017-06-26 01:11:14,8.104086,4.463801,20731745,collisions2017/v123,/cdaq/physics/Run2017/2e34/v1.1.7/HLT/V2,9,true
297499,5873,431,2017-06-26 01:14:46,2017-06-26 01:21:57,9.196844,4.512189,20639572,collisions2017/v123,/cdaq/physics/Run2017/2e34/v1.1.7/HLT/V2,9,true
297500,5873,384,2017-06-26 01:26:48,2017-06-26 01:33:12,6.94102,1.11E-4,546,collisions2017/v123,/cdaq/physics/Run2017/2e34/v1.1.7/HLT/V2,9,true
297501,5873,437,2017-06-26 01:36:16,2017-06-26 01:43:33,8.042824,4.680479,20768610,collisions2017/v123,/cdaq/physics/Run2017/2e34/v1.1.7/HLT/V2,9,true
297502,5873,427,2017-06-26 01:47:02,2017-06-26 01:54:09,9.470289,4.562465,20202306,collisions2017/v123,/cdaq/physics/Run2017/2e34/v1.1.7/HLT/V2,9,true
297503,5873,18154,2017-06-26 01:59:38,2017-06-26 07:02:12,200.985305,186.836332,1402495974,collisions2017/v123,/cdaq/physics/Run2017/2e34/v1.1.7/HLT/V2,9,true
297504,5873,3191,2017-06-26 07:09:19,2017-06-26 08:02:30,30.490844,10.926563,276649584,collisions2017/v123,/cdaq/physics/Run2017/2e34/v1.1.7/HLT/V2,5,true
297505,5873,9825,2017-06-26 08:05:30,2017-06-26 10:49:15,76.582,74.538234,577178444,collisions2017/v124,/cdaq/physics/Run2017/2e34/v1.1.7/HLT/V2,5,true
297506,5874,1207,2017-06-26 11:11:42,2017-06-26 11:31:49,0.0,0.0,3289722,cosmics2017/v201,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297508,5874,219,2017-06-26 11:33:04,2017-06-26 11:36:43,0.0,0.0,155349,cosmics2017/v201,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,3,false
297510,5874,713,2017-06-26 11:39:39,2017-06-26 11:51:32,0.0,0.0,1236411,cosmics2017/v201,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297512,5874,2685,2017-06-26 11:53:46,2017-06-26 12:38:31,0.0,0.0,2068397,cosmics2017/v201,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297519,5874,2927,2017-06-26 12:41:15,2017-06-26 13:30:02,0.0,0.0,1999778,circulating2017/v53,/cdaq/special/Circulating2017/v2.0.3/HLT/V1,3,false
297529,5874,737,2017-06-26 13:34:29,2017-06-26 13:46:46,0.0,0.0,1765590,cosmics2017/v201,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297533,5874,206,2017-06-26 13:51:56,2017-06-26 13:55:22,0.0,0.0,417912,cosmics2017/v201,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297535,5874,220,2017-06-26 14:00:02,2017-06-26 14:03:42,0.0,0.0,596768,cosmics2017/v201,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297537,5874,1772,2017-06-26 14:08:24,2017-06-26 14:37:56,0.0,0.0,1218336,collisions2017/v126,/cdaq/physics/Run2017/2e34/v1.2.1/HLT/V1,0,false
297540,5874,6313,2017-06-26 14:41:30,2017-06-26 16:26:43,0.0,0.0,10335784,circulating2017/v53,/cdaq/special/Circulating2017/v2.0.3/HLT/V1,0,false
297551,5874,3628,2017-06-26 16:31:11,2017-06-26 17:31:39,0.0,0.0,4421887,circulating2017/v53,/cdaq/special/Circulating2017/v2.0.3/HLT/V1,0,false
297552,5874,4554,2017-06-26 17:35:29,2017-06-26 18:51:23,0.0,0.0,4170141,collisions2017/v126,/cdaq/physics/Run2017/2e34/v1.2.1/HLT/V1,0,false
297553,5874,2595,2017-06-26 18:55:18,2017-06-26 19:38:33,0.0,0.0,3810672,cosmics2017/v201,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297554,5875,5832,2017-06-26 19:42:44,2017-06-26 21:19:56,0.0,0.0,8119716,circulating2017/v53,/cdaq/special/Circulating2017/v2.0.3/HLT/V1,0,false
297555,5875,1406,2017-06-26 21:23:37,2017-06-26 21:47:03,0.0,0.0,4356268,circulating2017/v53,/cdaq/special/Circulating2017/v2.0.3/HLT/V1,0,false
297556,5875,4331,2017-06-26 21:51:07,2017-06-26 23:03:18,0.0,0.0,13923768,circulating2017/v53,/cdaq/special/Circulating2017/v2.0.3/HLT/V1,0,false
297557,5876,9242,2017-06-26 23:16:34,2017-06-27 01:50:36,119.085117,109.73868,652063347,collisions2017/v126,/cdaq/physics/Run2017/2e34/v1.2.1/HLT/V1,0,true
297558,5876,6160,2017-06-27 01:52:25,2017-06-27 03:35:05,70.87418,67.115055,432429948,collisions2017/v126,/cdaq/physics/Run2017/2e34/v1.2.1/HLT/V1,0,true
297559,5876,323,2017-06-27 03:36:35,2017-06-27 03:41:58,32.937328,2.868609,22644935,collisions2017/v126,/cdaq/physics/Run2017/2e34/v1.2.1/HLT/V1,5,true
297560,5876,5089,2017-06-27 04:28:50,2017-06-27 05:53:39,52.121828,48.064641,369689147,collisions2017/v126,/cdaq/physics/Run2017/2e34/v1.2.1/HLT/V1,5,true
297562,5876,8629,2017-06-27 05:57:57,2017-06-27 08:21:46,75.712563,72.460109,566846440,collisions2017/v126,/cdaq/physics/Run2017/2e34/v1.2.1/HLT/V1,5,true
297563,5876,6595,2017-06-27 08:22:27,2017-06-27 10:12:22,48.235031,46.477313,361578961,collisions2017/v126,/cdaq/physics/Run2017/2e34/v1.2.1/HLT/V1,5,true
297577,5878,313,2017-06-27 12:26:44,2017-06-27 12:31:57,0.0,0.0,545396,cosmics2017/v201,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297580,5878,401,2017-06-27 12:41:05,2017-06-27 12:47:46,0.0,0.0,10883959,cosmics2017/v201,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297582,5878,154,2017-06-27 12:53:44,2017-06-27 12:56:18,0.0,0.0,7574107,circulating2017/v53,/cdaq/special/Circulating2017/v2.0.3/HLT/V1,0,false
297583,5878,143,2017-06-27 12:57:17,2017-06-27 12:59:40,0.0,0.0,9708763,circulating2017/v53,/cdaq/special/Circulating2017/v2.0.3/HLT/V1,0,false
297584,5878,347,2017-06-27 13:01:50,2017-06-27 13:07:37,0.0,0.0,22448514,circulating2017/v53,/cdaq/special/Circulating2017/v2.0.3/HLT/V1,0,false
297585,5878,111,2017-06-27 13:12:01,2017-06-27 13:13:52,0.0,0.0,1941,circulating2017/v53,/cdaq/special/Circulating2017/v2.0.3/HLT/V1,0,false
297586,5878,158,2017-06-27 13:17:57,2017-06-27 13:20:35,0.0,0.0,3715,circulating2017/v53,/cdaq/special/Circulating2017/v2.0.3/HLT/V1,0,false
297587,5878,263,2017-06-27 13:23:59,2017-06-27 13:28:22,0.0,0.0,6895,circulating2017/v53,/cdaq/special/Circulating2017/v2.0.3/HLT/V1,0,false
297589,5878,944,2017-06-27 13:41:33,2017-06-27 13:57:17,0.0,0.0,2327810,circulating2017/v53,/cdaq/special/Circulating2017/v2.0.3/HLT/V1,0,false
297593,5878,140,2017-06-27 14:19:17,2017-06-27 14:21:37,0.0,0.0,3618,circulating2017/v53,/cdaq/special/Circulating2017/v2.0.3/HLT/V1,0,false
297595,5878,675,2017-06-27 14:29:34,2017-06-27 14:40:49,0.0,0.0,1723530,circulating2017/v53,/cdaq/special/Circulating2017/v2.0.3/HLT/V1,0,false
297597,5878,225,2017-06-27 14:46:31,2017-06-27 14:50:16,0.0,0.0,642428,collisions2017/v126,/cdaq/physics/Run2017/2e34/v1.2.1/HLT/V1,0,false
297598,5878,630,2017-06-27 14:52:40,2017-06-27 15:03:10,5.885889,1.836335,8558314,collisions2017/v126,/cdaq/physics/Run2017/2e34/v1.2.1/HLT/V1,0,true
297599,5878,9417,2017-06-27 15:05:35,2017-06-27 17:42:32,119.084843,106.329167,732254107,collisions2017/v126,/cdaq/physics/Run2017/2e34/v1.2.1/HLT/V1,3,true
